"calendarDate","startGMT","endGMT","activityLevel","key","startTimeGMT","endTimeGMT","startTimeLocal","endTimeLocal"
2025-11-11,"2025-11-11T04:00:46.0","2025-11-11T04:19:46.0",1,17,2025-11-11 04:00:46,2025-11-11 04:19:46,2025-11-10 23:00:46,2025-11-10 23:19:46
2025-11-11,"2025-11-11T04:19:46.0","2025-11-11T04:32:46.0",3,18,2025-11-11 04:19:46,2025-11-11 04:32:46,2025-11-10 23:19:46,2025-11-10 23:32:46
2025-11-11,"2025-11-11T04:32:46.0","2025-11-11T04:47:46.0",1,19,2025-11-11 04:32:46,2025-11-11 04:47:46,2025-11-10 23:32:46,2025-11-10 23:47:46
2025-11-11,"2025-11-11T04:47:46.0","2025-11-11T04:51:46.0",3,20,2025-11-11 04:47:46,2025-11-11 04:51:46,2025-11-10 23:47:46,2025-11-10 23:51:46
2025-11-11,"2025-11-11T04:51:46.0","2025-11-11T05:56:46.0",1,21,2025-11-11 04:51:46,2025-11-11 05:56:46,2025-11-10 23:51:46,2025-11-11 00:56:46
2025-11-11,"2025-11-11T05:56:46.0","2025-11-11T06:11:46.0",2,22,2025-11-11 05:56:46,2025-11-11 06:11:46,2025-11-11 00:56:46,2025-11-11 01:11:46
2025-11-11,"2025-11-11T06:11:46.0","2025-11-11T07:11:46.0",1,23,2025-11-11 06:11:46,2025-11-11 07:11:46,2025-11-11 01:11:46,2025-11-11 02:11:46
2025-11-11,"2025-11-11T07:11:46.0","2025-11-11T07:28:46.0",2,24,2025-11-11 07:11:46,2025-11-11 07:28:46,2025-11-11 02:11:46,2025-11-11 02:28:46
2025-11-11,"2025-11-11T07:28:46.0","2025-11-11T07:44:46.0",3,25,2025-11-11 07:28:46,2025-11-11 07:44:46,2025-11-11 02:28:46,2025-11-11 02:44:46
2025-11-11,"2025-11-11T07:44:46.0","2025-11-11T08:56:46.0",1,26,2025-11-11 07:44:46,2025-11-11 08:56:46,2025-11-11 02:44:46,2025-11-11 03:56:46
2025-11-11,"2025-11-11T08:56:46.0","2025-11-11T09:42:46.0",2,27,2025-11-11 08:56:46,2025-11-11 09:42:46,2025-11-11 03:56:46,2025-11-11 04:42:46
2025-11-11,"2025-11-11T09:42:46.0","2025-11-11T10:32:46.0",1,28,2025-11-11 09:42:46,2025-11-11 10:32:46,2025-11-11 04:42:46,2025-11-11 05:32:46
2025-11-12,"2025-11-12T04:08:42.0","2025-11-12T04:09:42.0",1,1,2025-11-12 04:08:42,2025-11-12 04:09:42,2025-11-11 23:08:42,2025-11-11 23:09:42
2025-11-12,"2025-11-12T04:09:42.0","2025-11-12T04:58:42.0",0,2,2025-11-12 04:09:42,2025-11-12 04:58:42,2025-11-11 23:09:42,2025-11-11 23:58:42
2025-11-12,"2025-11-12T04:58:42.0","2025-11-12T05:30:42.0",1,3,2025-11-12 04:58:42,2025-11-12 05:30:42,2025-11-11 23:58:42,2025-11-12 00:30:42
2025-11-12,"2025-11-12T05:30:42.0","2025-11-12T05:58:42.0",0,4,2025-11-12 05:30:42,2025-11-12 05:58:42,2025-11-12 00:30:42,2025-11-12 00:58:42
2025-11-12,"2025-11-12T05:58:42.0","2025-11-12T06:03:42.0",1,5,2025-11-12 05:58:42,2025-11-12 06:03:42,2025-11-12 00:58:42,2025-11-12 01:03:42
2025-11-12,"2025-11-12T06:03:42.0","2025-11-12T06:17:42.0",0,6,2025-11-12 06:03:42,2025-11-12 06:17:42,2025-11-12 01:03:42,2025-11-12 01:17:42
2025-11-12,"2025-11-12T06:17:42.0","2025-11-12T06:44:42.0",1,7,2025-11-12 06:17:42,2025-11-12 06:44:42,2025-11-12 01:17:42,2025-11-12 01:44:42
2025-11-12,"2025-11-12T06:44:42.0","2025-11-12T07:19:42.0",2,8,2025-11-12 06:44:42,2025-11-12 07:19:42,2025-11-12 01:44:42,2025-11-12 02:19:42
2025-11-12,"2025-11-12T07:19:42.0","2025-11-12T07:48:42.0",1,9,2025-11-12 07:19:42,2025-11-12 07:48:42,2025-11-12 02:19:42,2025-11-12 02:48:42
2025-11-12,"2025-11-12T07:48:42.0","2025-11-12T08:12:42.0",0,10,2025-11-12 07:48:42,2025-11-12 08:12:42,2025-11-12 02:48:42,2025-11-12 03:12:42
2025-11-12,"2025-11-12T08:12:42.0","2025-11-12T08:56:42.0",1,11,2025-11-12 08:12:42,2025-11-12 08:56:42,2025-11-12 03:12:42,2025-11-12 03:56:42
2025-11-12,"2025-11-12T08:56:42.0","2025-11-12T09:07:42.0",2,12,2025-11-12 08:56:42,2025-11-12 09:07:42,2025-11-12 03:56:42,2025-11-12 04:07:42
2025-11-12,"2025-11-12T09:07:42.0","2025-11-12T10:02:42.0",1,13,2025-11-12 09:07:42,2025-11-12 10:02:42,2025-11-12 04:07:42,2025-11-12 05:02:42
2025-11-12,"2025-11-12T10:02:42.0","2025-11-12T10:29:42.0",2,14,2025-11-12 10:02:42,2025-11-12 10:29:42,2025-11-12 05:02:42,2025-11-12 05:29:42
2025-11-13,"2025-11-13T03:23:42.0","2025-11-13T03:42:42.0",1,1,2025-11-13 03:23:42,2025-11-13 03:42:42,2025-11-12 22:23:42,2025-11-12 22:42:42
2025-11-13,"2025-11-13T03:42:42.0","2025-11-13T04:22:42.0",0,2,2025-11-13 03:42:42,2025-11-13 04:22:42,2025-11-12 22:42:42,2025-11-12 23:22:42
2025-11-13,"2025-11-13T04:22:42.0","2025-11-13T04:35:42.0",1,3,2025-11-13 04:22:42,2025-11-13 04:35:42,2025-11-12 23:22:42,2025-11-12 23:35:42
2025-11-13,"2025-11-13T04:35:42.0","2025-11-13T04:46:42.0",0,4,2025-11-13 04:35:42,2025-11-13 04:46:42,2025-11-12 23:35:42,2025-11-12 23:46:42
2025-11-13,"2025-11-13T04:46:42.0","2025-11-13T05:15:42.0",1,5,2025-11-13 04:46:42,2025-11-13 05:15:42,2025-11-12 23:46:42,2025-11-13 00:15:42
2025-11-13,"2025-11-13T05:15:42.0","2025-11-13T05:24:42.0",2,6,2025-11-13 05:15:42,2025-11-13 05:24:42,2025-11-13 00:15:42,2025-11-13 00:24:42
2025-11-13,"2025-11-13T05:24:42.0","2025-11-13T05:37:42.0",1,7,2025-11-13 05:24:42,2025-11-13 05:37:42,2025-11-13 00:24:42,2025-11-13 00:37:42
2025-11-13,"2025-11-13T05:37:42.0","2025-11-13T05:47:42.0",0,8,2025-11-13 05:37:42,2025-11-13 05:47:42,2025-11-13 00:37:42,2025-11-13 00:47:42
2025-11-13,"2025-11-13T05:47:42.0","2025-11-13T07:43:42.0",1,9,2025-11-13 05:47:42,2025-11-13 07:43:42,2025-11-13 00:47:42,2025-11-13 02:43:42
2025-11-13,"2025-11-13T07:43:42.0","2025-11-13T08:10:42.0",0,10,2025-11-13 07:43:42,2025-11-13 08:10:42,2025-11-13 02:43:42,2025-11-13 03:10:42
2025-11-13,"2025-11-13T08:10:42.0","2025-11-13T08:24:42.0",1,11,2025-11-13 08:10:42,2025-11-13 08:24:42,2025-11-13 03:10:42,2025-11-13 03:24:42
2025-11-13,"2025-11-13T08:24:42.0","2025-11-13T08:58:42.0",2,12,2025-11-13 08:24:42,2025-11-13 08:58:42,2025-11-13 03:24:42,2025-11-13 03:58:42
2025-11-13,"2025-11-13T08:58:42.0","2025-11-13T09:16:42.0",1,13,2025-11-13 08:58:42,2025-11-13 09:16:42,2025-11-13 03:58:42,2025-11-13 04:16:42
2025-11-13,"2025-11-13T09:16:42.0","2025-11-13T09:39:42.0",2,14,2025-11-13 09:16:42,2025-11-13 09:39:42,2025-11-13 04:16:42,2025-11-13 04:39:42
2025-11-14,"2025-11-14T02:19:54.0","2025-11-14T02:29:54.0",1,1,2025-11-14 02:19:54,2025-11-14 02:29:54,2025-11-13 21:19:54,2025-11-13 21:29:54
2025-11-14,"2025-11-14T02:29:54.0","2025-11-14T02:50:54.0",0,2,2025-11-14 02:29:54,2025-11-14 02:50:54,2025-11-13 21:29:54,2025-11-13 21:50:54
2025-11-14,"2025-11-14T02:50:54.0","2025-11-14T02:55:54.0",1,3,2025-11-14 02:50:54,2025-11-14 02:55:54,2025-11-13 21:50:54,2025-11-13 21:55:54
2025-11-14,"2025-11-14T02:55:54.0","2025-11-14T03:21:54.0",0,4,2025-11-14 02:55:54,2025-11-14 03:21:54,2025-11-13 21:55:54,2025-11-13 22:21:54
2025-11-14,"2025-11-14T03:21:54.0","2025-11-14T04:21:54.0",1,5,2025-11-14 03:21:54,2025-11-14 04:21:54,2025-11-13 22:21:54,2025-11-13 23:21:54
2025-11-14,"2025-11-14T04:21:54.0","2025-11-14T04:35:54.0",3,6,2025-11-14 04:21:54,2025-11-14 04:35:54,2025-11-13 23:21:54,2025-11-13 23:35:54
2025-11-14,"2025-11-14T04:35:54.0","2025-11-14T04:49:54.0",1,7,2025-11-14 04:35:54,2025-11-14 04:49:54,2025-11-13 23:35:54,2025-11-13 23:49:54
2025-11-14,"2025-11-14T04:49:54.0","2025-11-14T05:11:54.0",3,8,2025-11-14 04:49:54,2025-11-14 05:11:54,2025-11-13 23:49:54,2025-11-14 00:11:54
2025-11-14,"2025-11-14T05:11:54.0","2025-11-14T05:59:54.0",1,9,2025-11-14 05:11:54,2025-11-14 05:59:54,2025-11-14 00:11:54,2025-11-14 00:59:54
2025-11-14,"2025-11-14T05:59:54.0","2025-11-14T06:18:54.0",0,10,2025-11-14 05:59:54,2025-11-14 06:18:54,2025-11-14 00:59:54,2025-11-14 01:18:54
2025-11-14,"2025-11-14T06:18:54.0","2025-11-14T06:28:54.0",1,11,2025-11-14 06:18:54,2025-11-14 06:28:54,2025-11-14 01:18:54,2025-11-14 01:28:54
2025-11-14,"2025-11-14T06:28:54.0","2025-11-14T07:00:54.0",2,12,2025-11-14 06:28:54,2025-11-14 07:00:54,2025-11-14 01:28:54,2025-11-14 02:00:54
2025-11-14,"2025-11-14T07:00:54.0","2025-11-14T07:47:54.0",1,13,2025-11-14 07:00:54,2025-11-14 07:47:54,2025-11-14 02:00:54,2025-11-14 02:47:54
2025-11-14,"2025-11-14T07:47:54.0","2025-11-14T08:24:54.0",0,14,2025-11-14 07:47:54,2025-11-14 08:24:54,2025-11-14 02:47:54,2025-11-14 03:24:54
2025-11-14,"2025-11-14T08:24:54.0","2025-11-14T08:34:54.0",1,15,2025-11-14 08:24:54,2025-11-14 08:34:54,2025-11-14 03:24:54,2025-11-14 03:34:54
2025-11-14,"2025-11-14T08:34:54.0","2025-11-14T09:01:54.0",2,16,2025-11-14 08:34:54,2025-11-14 09:01:54,2025-11-14 03:34:54,2025-11-14 04:01:54
2025-11-14,"2025-11-14T09:01:54.0","2025-11-14T09:17:54.0",1,17,2025-11-14 09:01:54,2025-11-14 09:17:54,2025-11-14 04:01:54,2025-11-14 04:17:54
2025-11-15,"2025-11-15T02:00:23.0","2025-11-15T02:13:23.0",1,1,2025-11-15 02:00:23,2025-11-15 02:13:23,2025-11-14 21:00:23,2025-11-14 21:13:23
2025-11-15,"2025-11-15T02:13:23.0","2025-11-15T02:34:23.0",0,2,2025-11-15 02:13:23,2025-11-15 02:34:23,2025-11-14 21:13:23,2025-11-14 21:34:23
2025-11-15,"2025-11-15T02:34:23.0","2025-11-15T02:35:23.0",3,3,2025-11-15 02:34:23,2025-11-15 02:35:23,2025-11-14 21:34:23,2025-11-14 21:35:23
2025-11-15,"2025-11-15T02:35:23.0","2025-11-15T02:41:23.0",1,4,2025-11-15 02:35:23,2025-11-15 02:41:23,2025-11-14 21:35:23,2025-11-14 21:41:23
2025-11-15,"2025-11-15T02:41:23.0","2025-11-15T03:13:23.0",0,5,2025-11-15 02:41:23,2025-11-15 03:13:23,2025-11-14 21:41:23,2025-11-14 22:13:23
2025-11-15,"2025-11-15T03:13:23.0","2025-11-15T03:36:23.0",1,6,2025-11-15 03:13:23,2025-11-15 03:36:23,2025-11-14 22:13:23,2025-11-14 22:36:23
2025-11-15,"2025-11-15T03:36:23.0","2025-11-15T03:54:23.0",3,7,2025-11-15 03:36:23,2025-11-15 03:54:23,2025-11-14 22:36:23,2025-11-14 22:54:23
2025-11-15,"2025-11-15T03:54:23.0","2025-11-15T04:11:23.0",1,8,2025-11-15 03:54:23,2025-11-15 04:11:23,2025-11-14 22:54:23,2025-11-14 23:11:23
2025-11-15,"2025-11-15T04:11:23.0","2025-11-15T04:46:23.0",3,9,2025-11-15 04:11:23,2025-11-15 04:46:23,2025-11-14 23:11:23,2025-11-14 23:46:23
2025-11-15,"2025-11-15T04:46:23.0","2025-11-15T04:58:23.0",1,10,2025-11-15 04:46:23,2025-11-15 04:58:23,2025-11-14 23:46:23,2025-11-14 23:58:23
2025-11-15,"2025-11-15T04:58:23.0","2025-11-15T05:24:23.0",0,11,2025-11-15 04:58:23,2025-11-15 05:24:23,2025-11-14 23:58:23,2025-11-15 00:24:23
2025-11-15,"2025-11-15T05:24:23.0","2025-11-15T06:09:23.0",1,12,2025-11-15 05:24:23,2025-11-15 06:09:23,2025-11-15 00:24:23,2025-11-15 01:09:23
2025-11-15,"2025-11-15T06:09:23.0","2025-11-15T06:39:23.0",2,13,2025-11-15 06:09:23,2025-11-15 06:39:23,2025-11-15 01:09:23,2025-11-15 01:39:23
2025-11-15,"2025-11-15T06:39:23.0","2025-11-15T06:55:23.0",1,14,2025-11-15 06:39:23,2025-11-15 06:55:23,2025-11-15 01:39:23,2025-11-15 01:55:23
2025-11-15,"2025-11-15T06:55:23.0","2025-11-15T07:19:23.0",0,15,2025-11-15 06:55:23,2025-11-15 07:19:23,2025-11-15 01:55:23,2025-11-15 02:19:23
2025-11-15,"2025-11-15T07:19:23.0","2025-11-15T07:43:23.0",1,16,2025-11-15 07:19:23,2025-11-15 07:43:23,2025-11-15 02:19:23,2025-11-15 02:43:23
2025-11-15,"2025-11-15T07:43:23.0","2025-11-15T07:57:23.0",2,17,2025-11-15 07:43:23,2025-11-15 07:57:23,2025-11-15 02:43:23,2025-11-15 02:57:23
2025-11-15,"2025-11-15T07:57:23.0","2025-11-15T08:09:23.0",1,18,2025-11-15 07:57:23,2025-11-15 08:09:23,2025-11-15 02:57:23,2025-11-15 03:09:23
2025-11-15,"2025-11-15T08:09:23.0","2025-11-15T08:15:23.0",2,19,2025-11-15 08:09:23,2025-11-15 08:15:23,2025-11-15 03:09:23,2025-11-15 03:15:23
2025-11-15,"2025-11-15T08:15:23.0","2025-11-15T09:06:23.0",1,20,2025-11-15 08:15:23,2025-11-15 09:06:23,2025-11-15 03:15:23,2025-11-15 04:06:23
2025-11-15,"2025-11-15T09:06:23.0","2025-11-15T09:07:23.0",3,21,2025-11-15 09:06:23,2025-11-15 09:07:23,2025-11-15 04:06:23,2025-11-15 04:07:23
2025-11-15,"2025-11-15T09:07:23.0","2025-11-15T09:15:23.0",1,22,2025-11-15 09:07:23,2025-11-15 09:15:23,2025-11-15 04:07:23,2025-11-15 04:15:23
2025-11-15,"2025-11-15T09:15:23.0","2025-11-15T09:43:23.0",2,23,2025-11-15 09:15:23,2025-11-15 09:43:23,2025-11-15 04:15:23,2025-11-15 04:43:23
2025-11-15,"2025-11-15T09:43:23.0","2025-11-15T10:25:23.0",3,24,2025-11-15 09:43:23,2025-11-15 10:25:23,2025-11-15 04:43:23,2025-11-15 05:25:23
2025-11-15,"2025-11-15T10:25:23.0","2025-11-15T10:44:23.0",1,25,2025-11-15 10:25:23,2025-11-15 10:44:23,2025-11-15 05:25:23,2025-11-15 05:44:23
2025-11-15,"2025-11-15T10:44:23.0","2025-11-15T10:45:23.0",3,26,2025-11-15 10:44:23,2025-11-15 10:45:23,2025-11-15 05:44:23,2025-11-15 05:45:23
2025-11-15,"2025-11-15T10:45:23.0","2025-11-15T11:16:23.0",1,27,2025-11-15 10:45:23,2025-11-15 11:16:23,2025-11-15 05:45:23,2025-11-15 06:16:23
2025-11-15,"2025-11-15T11:16:23.0","2025-11-15T11:17:23.0",3,28,2025-11-15 11:16:23,2025-11-15 11:17:23,2025-11-15 06:16:23,2025-11-15 06:17:23
2025-11-15,"2025-11-15T11:17:23.0","2025-11-15T11:23:23.0",1,29,2025-11-15 11:17:23,2025-11-15 11:23:23,2025-11-15 06:17:23,2025-11-15 06:23:23
2025-11-15,"2025-11-15T11:23:23.0","2025-11-15T11:43:23.0",2,30,2025-11-15 11:23:23,2025-11-15 11:43:23,2025-11-15 06:23:23,2025-11-15 06:43:23
2025-11-15,"2025-11-15T11:43:23.0","2025-11-15T11:44:23.0",3,31,2025-11-15 11:43:23,2025-11-15 11:44:23,2025-11-15 06:43:23,2025-11-15 06:44:23
2025-11-15,"2025-11-15T11:44:23.0","2025-11-15T11:54:23.0",1,32,2025-11-15 11:44:23,2025-11-15 11:54:23,2025-11-15 06:44:23,2025-11-15 06:54:23
2025-11-15,"2025-11-15T11:54:23.0","2025-11-15T12:07:23.0",2,33,2025-11-15 11:54:23,2025-11-15 12:07:23,2025-11-15 06:54:23,2025-11-15 07:07:23
2025-11-15,"2025-11-15T12:07:23.0","2025-11-15T12:43:23.0",1,34,2025-11-15 12:07:23,2025-11-15 12:43:23,2025-11-15 07:07:23,2025-11-15 07:43:23
2025-11-15,"2025-11-15T12:43:23.0","2025-11-15T12:46:23.0",3,35,2025-11-15 12:43:23,2025-11-15 12:46:23,2025-11-15 07:43:23,2025-11-15 07:46:23
2025-11-15,"2025-11-15T12:46:23.0","2025-11-15T12:56:23.0",1,36,2025-11-15 12:46:23,2025-11-15 12:56:23,2025-11-15 07:46:23,2025-11-15 07:56:23
2025-11-15,"2025-11-15T12:56:23.0","2025-11-15T13:16:23.0",2,37,2025-11-15 12:56:23,2025-11-15 13:16:23,2025-11-15 07:56:23,2025-11-15 08:16:23
2025-11-16,"2025-11-16T04:17:45.0","2025-11-16T04:29:45.0",1,1,2025-11-16 04:17:45,2025-11-16 04:29:45,2025-11-15 23:17:45,2025-11-15 23:29:45
2025-11-16,"2025-11-16T04:29:45.0","2025-11-16T04:36:45.0",3,2,2025-11-16 04:29:45,2025-11-16 04:36:45,2025-11-15 23:29:45,2025-11-15 23:36:45
2025-11-16,"2025-11-16T04:36:45.0","2025-11-16T04:56:45.0",1,3,2025-11-16 04:36:45,2025-11-16 04:56:45,2025-11-15 23:36:45,2025-11-15 23:56:45
2025-11-16,"2025-11-16T04:56:45.0","2025-11-16T05:25:45.0",0,4,2025-11-16 04:56:45,2025-11-16 05:25:45,2025-11-15 23:56:45,2025-11-16 00:25:45
2025-11-16,"2025-11-16T05:25:45.0","2025-11-16T05:39:45.0",1,5,2025-11-16 05:25:45,2025-11-16 05:39:45,2025-11-16 00:25:45,2025-11-16 00:39:45
2025-11-16,"2025-11-16T05:39:45.0","2025-11-16T05:55:45.0",0,6,2025-11-16 05:39:45,2025-11-16 05:55:45,2025-11-16 00:39:45,2025-11-16 00:55:45
2025-11-16,"2025-11-16T05:55:45.0","2025-11-16T06:01:45.0",1,7,2025-11-16 05:55:45,2025-11-16 06:01:45,2025-11-16 00:55:45,2025-11-16 01:01:45
2025-11-16,"2025-11-16T06:01:45.0","2025-11-16T06:06:45.0",2,8,2025-11-16 06:01:45,2025-11-16 06:06:45,2025-11-16 01:01:45,2025-11-16 01:06:45
2025-11-16,"2025-11-16T06:06:45.0","2025-11-16T06:53:45.0",1,9,2025-11-16 06:06:45,2025-11-16 06:53:45,2025-11-16 01:06:45,2025-11-16 01:53:45
2025-11-16,"2025-11-16T06:53:45.0","2025-11-16T07:07:45.0",0,10,2025-11-16 06:53:45,2025-11-16 07:07:45,2025-11-16 01:53:45,2025-11-16 02:07:45
2025-11-16,"2025-11-16T07:07:45.0","2025-11-16T07:46:45.0",1,11,2025-11-16 07:07:45,2025-11-16 07:46:45,2025-11-16 02:07:45,2025-11-16 02:46:45
2025-11-16,"2025-11-16T07:46:45.0","2025-11-16T08:02:45.0",0,12,2025-11-16 07:46:45,2025-11-16 08:02:45,2025-11-16 02:46:45,2025-11-16 03:02:45
2025-11-16,"2025-11-16T08:02:45.0","2025-11-16T08:21:45.0",1,13,2025-11-16 08:02:45,2025-11-16 08:21:45,2025-11-16 03:02:45,2025-11-16 03:21:45
2025-11-16,"2025-11-16T08:21:45.0","2025-11-16T08:39:45.0",2,14,2025-11-16 08:21:45,2025-11-16 08:39:45,2025-11-16 03:21:45,2025-11-16 03:39:45
2025-11-16,"2025-11-16T08:39:45.0","2025-11-16T09:34:45.0",1,15,2025-11-16 08:39:45,2025-11-16 09:34:45,2025-11-16 03:39:45,2025-11-16 04:34:45
2025-11-16,"2025-11-16T09:34:45.0","2025-11-16T09:40:45.0",0,16,2025-11-16 09:34:45,2025-11-16 09:40:45,2025-11-16 04:34:45,2025-11-16 04:40:45
2025-11-16,"2025-11-16T09:40:45.0","2025-11-16T09:45:45.0",1,17,2025-11-16 09:40:45,2025-11-16 09:45:45,2025-11-16 04:40:45,2025-11-16 04:45:45
2025-11-16,"2025-11-16T09:45:45.0","2025-11-16T09:59:45.0",2,18,2025-11-16 09:45:45,2025-11-16 09:59:45,2025-11-16 04:45:45,2025-11-16 04:59:45
2025-11-16,"2025-11-16T09:59:45.0","2025-11-16T10:00:45.0",1,19,2025-11-16 09:59:45,2025-11-16 10:00:45,2025-11-16 04:59:45,2025-11-16 05:00:45
2025-11-16,"2025-11-16T10:00:45.0","2025-11-16T10:01:45.0",3,20,2025-11-16 10:00:45,2025-11-16 10:01:45,2025-11-16 05:00:45,2025-11-16 05:01:45
2025-11-16,"2025-11-16T10:01:45.0","2025-11-16T10:14:45.0",1,21,2025-11-16 10:01:45,2025-11-16 10:14:45,2025-11-16 05:01:45,2025-11-16 05:14:45
2025-11-17,"2025-11-17T01:59:59.0","2025-11-17T02:16:59.0",1,1,2025-11-17 01:59:59,2025-11-17 02:16:59,2025-11-16 20:59:59,2025-11-16 21:16:59
2025-11-17,"2025-11-17T02:16:59.0","2025-11-17T03:03:59.0",0,2,2025-11-17 02:16:59,2025-11-17 03:03:59,2025-11-16 21:16:59,2025-11-16 22:03:59
2025-11-17,"2025-11-17T03:03:59.0","2025-11-17T04:10:59.0",1,3,2025-11-17 03:03:59,2025-11-17 04:10:59,2025-11-16 22:03:59,2025-11-16 23:10:59
2025-11-17,"2025-11-17T04:10:59.0","2025-11-17T04:40:59.0",0,4,2025-11-17 04:10:59,2025-11-17 04:40:59,2025-11-16 23:10:59,2025-11-16 23:40:59
2025-11-17,"2025-11-17T04:40:59.0","2025-11-17T05:13:59.0",1,5,2025-11-17 04:40:59,2025-11-17 05:13:59,2025-11-16 23:40:59,2025-11-17 00:13:59
2025-11-17,"2025-11-17T05:13:59.0","2025-11-17T05:18:59.0",2,6,2025-11-17 05:13:59,2025-11-17 05:18:59,2025-11-17 00:13:59,2025-11-17 00:18:59
2025-11-17,"2025-11-17T05:18:59.0","2025-11-17T05:40:59.0",1,7,2025-11-17 05:18:59,2025-11-17 05:40:59,2025-11-17 00:18:59,2025-11-17 00:40:59
2025-11-17,"2025-11-17T05:40:59.0","2025-11-17T05:55:59.0",0,8,2025-11-17 05:40:59,2025-11-17 05:55:59,2025-11-17 00:40:59,2025-11-17 00:55:59
2025-11-17,"2025-11-17T05:55:59.0","2025-11-17T06:06:59.0",1,9,2025-11-17 05:55:59,2025-11-17 06:06:59,2025-11-17 00:55:59,2025-11-17 01:06:59
2025-11-17,"2025-11-17T06:06:59.0","2025-11-17T06:16:59.0",2,10,2025-11-17 06:06:59,2025-11-17 06:16:59,2025-11-17 01:06:59,2025-11-17 01:16:59
2025-11-17,"2025-11-17T06:16:59.0","2025-11-17T06:17:59.0",3,11,2025-11-17 06:16:59,2025-11-17 06:17:59,2025-11-17 01:16:59,2025-11-17 01:17:59
2025-11-17,"2025-11-17T06:17:59.0","2025-11-17T06:30:59.0",1,12,2025-11-17 06:17:59,2025-11-17 06:30:59,2025-11-17 01:17:59,2025-11-17 01:30:59
2025-11-17,"2025-11-17T06:30:59.0","2025-11-17T06:32:59.0",3,13,2025-11-17 06:30:59,2025-11-17 06:32:59,2025-11-17 01:30:59,2025-11-17 01:32:59
2025-11-17,"2025-11-17T06:32:59.0","2025-11-17T07:10:59.0",1,14,2025-11-17 06:32:59,2025-11-17 07:10:59,2025-11-17 01:32:59,2025-11-17 02:10:59
2025-11-17,"2025-11-17T07:10:59.0","2025-11-17T07:13:59.0",3,15,2025-11-17 07:10:59,2025-11-17 07:13:59,2025-11-17 02:10:59,2025-11-17 02:13:59
2025-11-17,"2025-11-17T07:13:59.0","2025-11-17T07:23:59.0",1,16,2025-11-17 07:13:59,2025-11-17 07:23:59,2025-11-17 02:13:59,2025-11-17 02:23:59
2025-11-17,"2025-11-17T07:23:59.0","2025-11-17T07:32:59.0",3,17,2025-11-17 07:23:59,2025-11-17 07:32:59,2025-11-17 02:23:59,2025-11-17 02:32:59
2025-11-17,"2025-11-17T07:32:59.0","2025-11-17T08:35:59.0",1,18,2025-11-17 07:32:59,2025-11-17 08:35:59,2025-11-17 02:32:59,2025-11-17 03:35:59
2025-11-17,"2025-11-17T08:35:59.0","2025-11-17T09:03:59.0",2,19,2025-11-17 08:35:59,2025-11-17 09:03:59,2025-11-17 03:35:59,2025-11-17 04:03:59
2025-11-17,"2025-11-17T09:03:59.0","2025-11-17T09:44:59.0",1,20,2025-11-17 09:03:59,2025-11-17 09:44:59,2025-11-17 04:03:59,2025-11-17 04:44:59
2025-11-17,"2025-11-17T09:44:59.0","2025-11-17T10:00:59.0",0,21,2025-11-17 09:44:59,2025-11-17 10:00:59,2025-11-17 04:44:59,2025-11-17 05:00:59
2025-11-18,"2025-11-18T02:25:41.0","2025-11-18T02:43:41.0",1,1,2025-11-18 02:25:41,2025-11-18 02:43:41,2025-11-17 21:25:41,2025-11-17 21:43:41
2025-11-18,"2025-11-18T02:43:41.0","2025-11-18T03:14:41.0",0,2,2025-11-18 02:43:41,2025-11-18 03:14:41,2025-11-17 21:43:41,2025-11-17 22:14:41
2025-11-18,"2025-11-18T03:14:41.0","2025-11-18T03:15:41.0",3,3,2025-11-18 03:14:41,2025-11-18 03:15:41,2025-11-17 22:14:41,2025-11-17 22:15:41
2025-11-18,"2025-11-18T03:15:41.0","2025-11-18T04:33:41.0",1,4,2025-11-18 03:15:41,2025-11-18 04:33:41,2025-11-17 22:15:41,2025-11-17 23:33:41
2025-11-18,"2025-11-18T04:33:41.0","2025-11-18T04:46:41.0",3,5,2025-11-18 04:33:41,2025-11-18 04:46:41,2025-11-17 23:33:41,2025-11-17 23:46:41
2025-11-18,"2025-11-18T04:46:41.0","2025-11-18T04:59:41.0",1,6,2025-11-18 04:46:41,2025-11-18 04:59:41,2025-11-17 23:46:41,2025-11-17 23:59:41
2025-11-18,"2025-11-18T04:59:41.0","2025-11-18T05:54:41.0",0,7,2025-11-18 04:59:41,2025-11-18 05:54:41,2025-11-17 23:59:41,2025-11-18 00:54:41
2025-11-18,"2025-11-18T05:54:41.0","2025-11-18T06:03:41.0",1,8,2025-11-18 05:54:41,2025-11-18 06:03:41,2025-11-18 00:54:41,2025-11-18 01:03:41
2025-11-18,"2025-11-18T06:03:41.0","2025-11-18T06:40:41.0",2,9,2025-11-18 06:03:41,2025-11-18 06:40:41,2025-11-18 01:03:41,2025-11-18 01:40:41
2025-11-18,"2025-11-18T06:40:41.0","2025-11-18T07:11:41.0",1,10,2025-11-18 06:40:41,2025-11-18 07:11:41,2025-11-18 01:40:41,2025-11-18 02:11:41
2025-11-18,"2025-11-18T07:11:41.0","2025-11-18T07:39:41.0",0,11,2025-11-18 07:11:41,2025-11-18 07:39:41,2025-11-18 02:11:41,2025-11-18 02:39:41
2025-11-18,"2025-11-18T07:39:41.0","2025-11-18T07:52:41.0",1,12,2025-11-18 07:39:41,2025-11-18 07:52:41,2025-11-18 02:39:41,2025-11-18 02:52:41
