"hrvValue","readingTimeGMT","readingTimeLocal","calendarDate","colorFlag"
17,2025-08-24 05:11:37,2025-08-24 01:11:37,2025-08-24,"Significant"
15,2025-08-24 05:16:37,2025-08-24 01:16:37,2025-08-24,"Significant"
11,2025-08-24 05:21:37,2025-08-24 01:21:37,2025-08-24,"Significant"
12,2025-08-24 05:26:37,2025-08-24 01:26:37,2025-08-24,"Significant"
14,2025-08-24 05:31:37,2025-08-24 01:31:37,2025-08-24,"Significant"
13,2025-08-24 05:36:37,2025-08-24 01:36:37,2025-08-24,"Significant"
16,2025-08-24 05:41:37,2025-08-24 01:41:37,2025-08-24,"Significant"
25,2025-08-24 05:46:37,2025-08-24 01:46:37,2025-08-24,"Significant"
15,2025-08-24 05:51:37,2025-08-24 01:51:37,2025-08-24,"Significant"
16,2025-08-24 05:56:37,2025-08-24 01:56:37,2025-08-24,"Significant"
21,2025-08-24 06:01:37,2025-08-24 02:01:37,2025-08-24,"Significant"
17,2025-08-24 06:06:37,2025-08-24 02:06:37,2025-08-24,"Significant"
16,2025-08-24 06:11:37,2025-08-24 02:11:37,2025-08-24,"Significant"
16,2025-08-24 06:16:37,2025-08-24 02:16:37,2025-08-24,"Significant"
19,2025-08-24 06:21:37,2025-08-24 02:21:37,2025-08-24,"Significant"
21,2025-08-24 06:26:37,2025-08-24 02:26:37,2025-08-24,"Significant"
22,2025-08-24 06:31:37,2025-08-24 02:31:37,2025-08-24,"Significant"
30,2025-08-24 06:36:37,2025-08-24 02:36:37,2025-08-24,"Significant"
28,2025-08-24 06:41:37,2025-08-24 02:41:37,2025-08-24,"Significant"
27,2025-08-24 06:46:37,2025-08-24 02:46:37,2025-08-24,"Significant"
20,2025-08-24 06:51:37,2025-08-24 02:51:37,2025-08-24,"Significant"
18,2025-08-24 06:56:37,2025-08-24 02:56:37,2025-08-24,"Significant"
18,2025-08-24 07:01:37,2025-08-24 03:01:37,2025-08-24,"Significant"
22,2025-08-24 07:06:37,2025-08-24 03:06:37,2025-08-24,"Significant"
20,2025-08-24 07:11:37,2025-08-24 03:11:37,2025-08-24,"Significant"
22,2025-08-24 07:16:37,2025-08-24 03:16:37,2025-08-24,"Significant"
20,2025-08-24 07:21:37,2025-08-24 03:21:37,2025-08-24,"Significant"
19,2025-08-24 07:26:37,2025-08-24 03:26:37,2025-08-24,"Significant"
22,2025-08-24 07:31:37,2025-08-24 03:31:37,2025-08-24,"Significant"
20,2025-08-24 07:36:37,2025-08-24 03:36:37,2025-08-24,"Significant"
26,2025-08-24 07:41:37,2025-08-24 03:41:37,2025-08-24,"Significant"
21,2025-08-24 07:46:37,2025-08-24 03:46:37,2025-08-24,"Significant"
18,2025-08-24 07:51:37,2025-08-24 03:51:37,2025-08-24,"Significant"
17,2025-08-24 07:56:37,2025-08-24 03:56:37,2025-08-24,"Significant"
19,2025-08-24 08:01:37,2025-08-24 04:01:37,2025-08-24,"Significant"
23,2025-08-24 08:06:37,2025-08-24 04:06:37,2025-08-24,"Significant"
27,2025-08-24 08:11:37,2025-08-24 04:11:37,2025-08-24,"Significant"
27,2025-08-24 08:16:37,2025-08-24 04:16:37,2025-08-24,"Significant"
42,2025-08-24 08:21:37,2025-08-24 04:21:37,2025-08-24,"Significant"
30,2025-08-24 08:26:37,2025-08-24 04:26:37,2025-08-24,"Significant"
26,2025-08-24 08:31:37,2025-08-24 04:31:37,2025-08-24,"Significant"
28,2025-08-24 08:36:37,2025-08-24 04:36:37,2025-08-24,"Significant"
18,2025-08-24 08:41:37,2025-08-24 04:41:37,2025-08-24,"Significant"
17,2025-08-24 08:46:37,2025-08-24 04:46:37,2025-08-24,"Significant"
18,2025-08-24 08:51:37,2025-08-24 04:51:37,2025-08-24,"Significant"
20,2025-08-24 08:56:37,2025-08-24 04:56:37,2025-08-24,"Significant"
16,2025-08-24 09:01:37,2025-08-24 05:01:37,2025-08-24,"Significant"
16,2025-08-24 09:06:37,2025-08-24 05:06:37,2025-08-24,"Significant"
25,2025-08-24 09:11:37,2025-08-24 05:11:37,2025-08-24,"Significant"
19,2025-08-24 09:16:37,2025-08-24 05:16:37,2025-08-24,"Significant"
20,2025-08-24 09:21:37,2025-08-24 05:21:37,2025-08-24,"Significant"
19,2025-08-24 09:26:37,2025-08-24 05:26:37,2025-08-24,"Significant"
20,2025-08-24 09:31:37,2025-08-24 05:31:37,2025-08-24,"Significant"
20,2025-08-24 09:36:37,2025-08-24 05:36:37,2025-08-24,"Significant"
22,2025-08-24 09:41:37,2025-08-24 05:41:37,2025-08-24,"Significant"
29,2025-08-24 09:46:37,2025-08-24 05:46:37,2025-08-24,"Significant"
33,2025-08-24 09:51:37,2025-08-24 05:51:37,2025-08-24,"Significant"
36,2025-08-24 09:56:37,2025-08-24 05:56:37,2025-08-24,"Significant"
33,2025-08-24 10:01:37,2025-08-24 06:01:37,2025-08-24,"Significant"
23,2025-08-24 10:06:37,2025-08-24 06:06:37,2025-08-24,"Significant"
27,2025-08-24 10:11:37,2025-08-24 06:11:37,2025-08-24,"Significant"
30,2025-08-24 10:16:37,2025-08-24 06:16:37,2025-08-24,"Significant"
33,2025-08-24 10:21:37,2025-08-24 06:21:37,2025-08-24,"Significant"
33,2025-08-24 10:26:37,2025-08-24 06:26:37,2025-08-24,"Significant"
32,2025-08-24 10:31:37,2025-08-24 06:31:37,2025-08-24,"Significant"
26,2025-08-24 10:36:37,2025-08-24 06:36:37,2025-08-24,"Significant"
25,2025-08-24 10:41:37,2025-08-24 06:41:37,2025-08-24,"Significant"
24,2025-08-24 10:46:37,2025-08-24 06:46:37,2025-08-24,"Significant"
28,2025-08-24 10:51:37,2025-08-24 06:51:37,2025-08-24,"Significant"
26,2025-08-24 10:56:37,2025-08-24 06:56:37,2025-08-24,"Significant"
31,2025-08-24 11:01:37,2025-08-24 07:01:37,2025-08-24,"Significant"
26,2025-08-24 11:06:37,2025-08-24 07:06:37,2025-08-24,"Significant"
22,2025-08-24 11:11:37,2025-08-24 07:11:37,2025-08-24,"Significant"
21,2025-08-24 11:16:37,2025-08-24 07:16:37,2025-08-24,"Significant"
21,2025-08-24 11:21:37,2025-08-24 07:21:37,2025-08-24,"Significant"
28,2025-08-24 11:26:37,2025-08-24 07:26:37,2025-08-24,"Significant"
19,2025-08-24 11:31:37,2025-08-24 07:31:37,2025-08-24,"Significant"
19,2025-08-24 11:36:37,2025-08-24 07:36:37,2025-08-24,"Significant"
25,2025-08-24 11:41:37,2025-08-24 07:41:37,2025-08-24,"Significant"
30,2025-08-24 11:46:37,2025-08-24 07:46:37,2025-08-24,"Significant"
27,2025-08-24 11:51:37,2025-08-24 07:51:37,2025-08-24,"Significant"
16,2025-08-25 04:56:37,2025-08-25 00:56:37,2025-08-25,"Significant"
16,2025-08-25 05:01:37,2025-08-25 01:01:37,2025-08-25,"Significant"
17,2025-08-25 05:06:37,2025-08-25 01:06:37,2025-08-25,"Significant"
15,2025-08-25 05:11:37,2025-08-25 01:11:37,2025-08-25,"Significant"
27,2025-08-25 05:16:37,2025-08-25 01:16:37,2025-08-25,"Significant"
17,2025-08-25 05:21:37,2025-08-25 01:21:37,2025-08-25,"Significant"
17,2025-08-25 05:26:37,2025-08-25 01:26:37,2025-08-25,"Significant"
18,2025-08-25 05:31:37,2025-08-25 01:31:37,2025-08-25,"Significant"
27,2025-08-25 05:36:37,2025-08-25 01:36:37,2025-08-25,"Significant"
30,2025-08-25 05:41:37,2025-08-25 01:41:37,2025-08-25,"Significant"
18,2025-08-25 05:46:37,2025-08-25 01:46:37,2025-08-25,"Significant"
21,2025-08-25 05:51:37,2025-08-25 01:51:37,2025-08-25,"Significant"
19,2025-08-25 05:56:37,2025-08-25 01:56:37,2025-08-25,"Significant"
22,2025-08-25 06:01:37,2025-08-25 02:01:37,2025-08-25,"Significant"
21,2025-08-25 06:06:37,2025-08-25 02:06:37,2025-08-25,"Significant"
24,2025-08-25 06:11:37,2025-08-25 02:11:37,2025-08-25,"Significant"
35,2025-08-25 06:16:37,2025-08-25 02:16:37,2025-08-25,"Significant"
45,2025-08-25 06:21:37,2025-08-25 02:21:37,2025-08-25,"Significant"
45,2025-08-25 06:26:37,2025-08-25 02:26:37,2025-08-25,"Significant"
40,2025-08-25 06:31:37,2025-08-25 02:31:37,2025-08-25,"Significant"
29,2025-08-25 06:36:37,2025-08-25 02:36:37,2025-08-25,"Significant"
35,2025-08-25 06:41:37,2025-08-25 02:41:37,2025-08-25,"Significant"
34,2025-08-25 06:46:37,2025-08-25 02:46:37,2025-08-25,"Significant"
38,2025-08-25 06:51:37,2025-08-25 02:51:37,2025-08-25,"Significant"
29,2025-08-25 06:56:37,2025-08-25 02:56:37,2025-08-25,"Significant"
35,2025-08-25 07:01:37,2025-08-25 03:01:37,2025-08-25,"Significant"
42,2025-08-25 07:06:37,2025-08-25 03:06:37,2025-08-25,"Significant"
33,2025-08-25 07:11:37,2025-08-25 03:11:37,2025-08-25,"Significant"
29,2025-08-25 07:16:37,2025-08-25 03:16:37,2025-08-25,"Significant"
32,2025-08-25 07:21:37,2025-08-25 03:21:37,2025-08-25,"Significant"
36,2025-08-25 07:26:37,2025-08-25 03:26:37,2025-08-25,"Significant"
25,2025-08-25 07:31:37,2025-08-25 03:31:37,2025-08-25,"Significant"
23,2025-08-25 07:36:37,2025-08-25 03:36:37,2025-08-25,"Significant"
25,2025-08-25 07:41:37,2025-08-25 03:41:37,2025-08-25,"Significant"
24,2025-08-25 07:46:37,2025-08-25 03:46:37,2025-08-25,"Significant"
23,2025-08-25 07:51:37,2025-08-25 03:51:37,2025-08-25,"Significant"
29,2025-08-25 07:56:37,2025-08-25 03:56:37,2025-08-25,"Significant"
25,2025-08-25 08:01:37,2025-08-25 04:01:37,2025-08-25,"Significant"
23,2025-08-25 08:06:37,2025-08-25 04:06:37,2025-08-25,"Significant"
35,2025-08-25 08:11:37,2025-08-25 04:11:37,2025-08-25,"Significant"
31,2025-08-25 08:16:37,2025-08-25 04:16:37,2025-08-25,"Significant"
27,2025-08-25 08:21:37,2025-08-25 04:21:37,2025-08-25,"Significant"
28,2025-08-25 08:26:37,2025-08-25 04:26:37,2025-08-25,"Significant"
23,2025-08-25 08:31:37,2025-08-25 04:31:37,2025-08-25,"Significant"
26,2025-08-25 08:36:37,2025-08-25 04:36:37,2025-08-25,"Significant"
25,2025-08-25 08:41:37,2025-08-25 04:41:37,2025-08-25,"Significant"
27,2025-08-25 08:46:37,2025-08-25 04:46:37,2025-08-25,"Significant"
27,2025-08-25 08:51:37,2025-08-25 04:51:37,2025-08-25,"Significant"
30,2025-08-25 08:56:37,2025-08-25 04:56:37,2025-08-25,"Significant"
25,2025-08-25 09:01:37,2025-08-25 05:01:37,2025-08-25,"Significant"
20,2025-08-25 09:06:37,2025-08-25 05:06:37,2025-08-25,"Significant"
30,2025-08-25 09:11:37,2025-08-25 05:11:37,2025-08-25,"Significant"
26,2025-08-25 09:16:37,2025-08-25 05:16:37,2025-08-25,"Significant"
25,2025-08-25 09:21:37,2025-08-25 05:21:37,2025-08-25,"Significant"
23,2025-08-25 09:26:37,2025-08-25 05:26:37,2025-08-25,"Significant"
23,2025-08-25 09:31:37,2025-08-25 05:31:37,2025-08-25,"Significant"
24,2025-08-25 09:36:37,2025-08-25 05:36:37,2025-08-25,"Significant"
23,2025-08-25 09:41:37,2025-08-25 05:41:37,2025-08-25,"Significant"
32,2025-08-25 09:46:37,2025-08-25 05:46:37,2025-08-25,"Significant"
24,2025-08-25 09:51:37,2025-08-25 05:51:37,2025-08-25,"Significant"
23,2025-08-25 09:56:37,2025-08-25 05:56:37,2025-08-25,"Significant"
25,2025-08-25 10:01:37,2025-08-25 06:01:37,2025-08-25,"Significant"
33,2025-08-25 10:06:37,2025-08-25 06:06:37,2025-08-25,"Significant"
31,2025-08-25 10:11:37,2025-08-25 06:11:37,2025-08-25,"Significant"
39,2025-08-25 10:16:37,2025-08-25 06:16:37,2025-08-25,"Significant"
24,2025-08-26 03:56:37,2025-08-25 23:56:37,2025-08-26,"Significant"
21,2025-08-26 04:01:37,2025-08-26 00:01:37,2025-08-26,"Significant"
18,2025-08-26 04:06:37,2025-08-26 00:06:37,2025-08-26,"Significant"
17,2025-08-26 04:11:37,2025-08-26 00:11:37,2025-08-26,"Significant"
16,2025-08-26 04:16:37,2025-08-26 00:16:37,2025-08-26,"Significant"
16,2025-08-26 04:21:37,2025-08-26 00:21:37,2025-08-26,"Significant"
16,2025-08-26 04:26:37,2025-08-26 00:26:37,2025-08-26,"Significant"
15,2025-08-26 04:31:37,2025-08-26 00:31:37,2025-08-26,"Significant"
15,2025-08-26 04:36:37,2025-08-26 00:36:37,2025-08-26,"Significant"
15,2025-08-26 04:41:37,2025-08-26 00:41:37,2025-08-26,"Significant"
16,2025-08-26 04:46:37,2025-08-26 00:46:37,2025-08-26,"Significant"
18,2025-08-26 04:51:37,2025-08-26 00:51:37,2025-08-26,"Significant"
19,2025-08-26 04:56:37,2025-08-26 00:56:37,2025-08-26,"Significant"
19,2025-08-26 05:01:37,2025-08-26 01:01:37,2025-08-26,"Significant"
24,2025-08-26 05:06:37,2025-08-26 01:06:37,2025-08-26,"Significant"
30,2025-08-26 05:11:37,2025-08-26 01:11:37,2025-08-26,"Significant"
27,2025-08-26 05:16:37,2025-08-26 01:16:37,2025-08-26,"Significant"
23,2025-08-26 05:21:37,2025-08-26 01:21:37,2025-08-26,"Significant"
20,2025-08-26 05:26:37,2025-08-26 01:26:37,2025-08-26,"Significant"
29,2025-08-26 05:31:37,2025-08-26 01:31:37,2025-08-26,"Significant"
31,2025-08-26 05:36:37,2025-08-26 01:36:37,2025-08-26,"Significant"
31,2025-08-26 05:41:37,2025-08-26 01:41:37,2025-08-26,"Significant"
37,2025-08-26 05:46:37,2025-08-26 01:46:37,2025-08-26,"Significant"
37,2025-08-26 05:51:37,2025-08-26 01:51:37,2025-08-26,"Significant"
32,2025-08-26 05:56:37,2025-08-26 01:56:37,2025-08-26,"Significant"
33,2025-08-26 06:01:37,2025-08-26 02:01:37,2025-08-26,"Significant"
37,2025-08-26 06:06:37,2025-08-26 02:06:37,2025-08-26,"Significant"
39,2025-08-26 06:11:37,2025-08-26 02:11:37,2025-08-26,"Significant"
38,2025-08-26 06:16:37,2025-08-26 02:16:37,2025-08-26,"Significant"
38,2025-08-26 06:21:37,2025-08-26 02:21:37,2025-08-26,"Significant"
36,2025-08-26 06:26:37,2025-08-26 02:26:37,2025-08-26,"Significant"
41,2025-08-26 06:31:37,2025-08-26 02:31:37,2025-08-26,"Significant"
30,2025-08-26 06:36:37,2025-08-26 02:36:37,2025-08-26,"Significant"
42,2025-08-26 06:41:37,2025-08-26 02:41:37,2025-08-26,"Significant"
36,2025-08-26 06:46:37,2025-08-26 02:46:37,2025-08-26,"Significant"
33,2025-08-26 06:51:37,2025-08-26 02:51:37,2025-08-26,"Significant"
29,2025-08-26 06:56:37,2025-08-26 02:56:37,2025-08-26,"Significant"
28,2025-08-26 07:01:37,2025-08-26 03:01:37,2025-08-26,"Significant"
26,2025-08-26 07:06:37,2025-08-26 03:06:37,2025-08-26,"Significant"
26,2025-08-26 07:11:37,2025-08-26 03:11:37,2025-08-26,"Significant"
28,2025-08-26 07:16:37,2025-08-26 03:16:37,2025-08-26,"Significant"
32,2025-08-26 07:21:37,2025-08-26 03:21:37,2025-08-26,"Significant"
29,2025-08-26 07:26:37,2025-08-26 03:26:37,2025-08-26,"Significant"
38,2025-08-26 07:31:37,2025-08-26 03:31:37,2025-08-26,"Significant"
32,2025-08-26 07:36:37,2025-08-26 03:36:37,2025-08-26,"Significant"
33,2025-08-26 07:41:37,2025-08-26 03:41:37,2025-08-26,"Significant"
36,2025-08-26 07:46:37,2025-08-26 03:46:37,2025-08-26,"Significant"
28,2025-08-26 07:51:37,2025-08-26 03:51:37,2025-08-26,"Significant"
33,2025-08-26 07:56:37,2025-08-26 03:56:37,2025-08-26,"Significant"
31,2025-08-26 08:01:37,2025-08-26 04:01:37,2025-08-26,"Significant"
37,2025-08-26 08:06:37,2025-08-26 04:06:37,2025-08-26,"Significant"
39,2025-08-26 08:11:37,2025-08-26 04:11:37,2025-08-26,"Significant"
40,2025-08-26 08:16:37,2025-08-26 04:16:37,2025-08-26,"Significant"
44,2025-08-26 08:21:37,2025-08-26 04:21:37,2025-08-26,"Significant"
42,2025-08-26 08:26:37,2025-08-26 04:26:37,2025-08-26,"Significant"
38,2025-08-26 08:31:37,2025-08-26 04:31:37,2025-08-26,"Significant"
42,2025-08-26 08:36:37,2025-08-26 04:36:37,2025-08-26,"Significant"
44,2025-08-26 08:41:37,2025-08-26 04:41:37,2025-08-26,"Significant"
38,2025-08-26 08:46:37,2025-08-26 04:46:37,2025-08-26,"Significant"
39,2025-08-26 08:51:37,2025-08-26 04:51:37,2025-08-26,"Significant"
34,2025-08-26 08:56:37,2025-08-26 04:56:37,2025-08-26,"Significant"
20,2025-08-26 09:01:37,2025-08-26 05:01:37,2025-08-26,"Significant"
25,2025-08-26 09:06:37,2025-08-26 05:06:37,2025-08-26,"Significant"
23,2025-08-26 09:11:37,2025-08-26 05:11:37,2025-08-26,"Significant"
38,2025-08-26 09:16:37,2025-08-26 05:16:37,2025-08-26,"Significant"
28,2025-08-26 09:21:37,2025-08-26 05:21:37,2025-08-26,"Significant"
30,2025-08-26 09:26:37,2025-08-26 05:26:37,2025-08-26,"Significant"
35,2025-08-26 09:31:37,2025-08-26 05:31:37,2025-08-26,"Significant"
28,2025-08-26 09:36:37,2025-08-26 05:36:37,2025-08-26,"Significant"
26,2025-08-26 09:41:37,2025-08-26 05:41:37,2025-08-26,"Significant"
27,2025-08-26 09:46:37,2025-08-26 05:46:37,2025-08-26,"Significant"
52,2025-08-27 06:01:37,2025-08-27 02:01:37,2025-08-27,"Significant"
54,2025-08-27 06:06:37,2025-08-27 02:06:37,2025-08-27,"Significant"
54,2025-08-27 06:11:37,2025-08-27 02:11:37,2025-08-27,"Significant"
51,2025-08-27 06:16:37,2025-08-27 02:16:37,2025-08-27,"Significant"
41,2025-08-27 06:21:37,2025-08-27 02:21:37,2025-08-27,"Significant"
39,2025-08-27 06:26:37,2025-08-27 02:26:37,2025-08-27,"Significant"
42,2025-08-27 06:31:37,2025-08-27 02:31:37,2025-08-27,"Significant"
41,2025-08-27 06:36:37,2025-08-27 02:36:37,2025-08-27,"Significant"
28,2025-08-27 06:41:37,2025-08-27 02:41:37,2025-08-27,"Significant"
39,2025-08-27 06:46:37,2025-08-27 02:46:37,2025-08-27,"Significant"
44,2025-08-27 06:51:37,2025-08-27 02:51:37,2025-08-27,"Significant"
53,2025-08-27 06:56:37,2025-08-27 02:56:37,2025-08-27,"Significant"
49,2025-08-27 07:01:37,2025-08-27 03:01:37,2025-08-27,"Significant"
42,2025-08-27 07:06:37,2025-08-27 03:06:37,2025-08-27,"Significant"
45,2025-08-27 07:11:37,2025-08-27 03:11:37,2025-08-27,"Significant"
47,2025-08-27 07:16:37,2025-08-27 03:16:37,2025-08-27,"Significant"
43,2025-08-27 07:21:37,2025-08-27 03:21:37,2025-08-27,"Significant"
46,2025-08-27 07:26:37,2025-08-27 03:26:37,2025-08-27,"Significant"
43,2025-08-27 07:31:37,2025-08-27 03:31:37,2025-08-27,"Significant"
46,2025-08-27 07:36:37,2025-08-27 03:36:37,2025-08-27,"Significant"
33,2025-08-27 07:41:37,2025-08-27 03:41:37,2025-08-27,"Significant"
20,2025-08-27 07:46:37,2025-08-27 03:46:37,2025-08-27,"Significant"
19,2025-08-27 07:51:37,2025-08-27 03:51:37,2025-08-27,"Significant"
33,2025-08-27 07:56:37,2025-08-27 03:56:37,2025-08-27,"Significant"
38,2025-08-27 08:01:37,2025-08-27 04:01:37,2025-08-27,"Significant"
39,2025-08-27 08:06:37,2025-08-27 04:06:37,2025-08-27,"Significant"
44,2025-08-27 08:11:37,2025-08-27 04:11:37,2025-08-27,"Significant"
50,2025-08-27 08:16:37,2025-08-27 04:16:37,2025-08-27,"Significant"
52,2025-08-27 08:21:37,2025-08-27 04:21:37,2025-08-27,"Significant"
40,2025-08-27 08:26:37,2025-08-27 04:26:37,2025-08-27,"Significant"
37,2025-08-27 08:31:37,2025-08-27 04:31:37,2025-08-27,"Significant"
42,2025-08-27 08:36:37,2025-08-27 04:36:37,2025-08-27,"Significant"
36,2025-08-27 08:41:37,2025-08-27 04:41:37,2025-08-27,"Significant"
31,2025-08-27 08:46:37,2025-08-27 04:46:37,2025-08-27,"Significant"
35,2025-08-27 08:51:37,2025-08-27 04:51:37,2025-08-27,"Significant"
36,2025-08-27 08:56:37,2025-08-27 04:56:37,2025-08-27,"Significant"
41,2025-08-27 09:01:37,2025-08-27 05:01:37,2025-08-27,"Significant"
46,2025-08-27 09:06:37,2025-08-27 05:06:37,2025-08-27,"Significant"
60,2025-08-27 09:11:37,2025-08-27 05:11:37,2025-08-27,"Significant"
52,2025-08-27 09:16:37,2025-08-27 05:16:37,2025-08-27,"Significant"
47,2025-08-27 09:21:37,2025-08-27 05:21:37,2025-08-27,"Significant"
39,2025-08-27 09:26:37,2025-08-27 05:26:37,2025-08-27,"Significant"
45,2025-08-27 09:31:37,2025-08-27 05:31:37,2025-08-27,"Significant"
44,2025-08-27 09:36:37,2025-08-27 05:36:37,2025-08-27,"Significant"
49,2025-08-27 09:41:37,2025-08-27 05:41:37,2025-08-27,"Significant"
43,2025-08-27 09:46:37,2025-08-27 05:46:37,2025-08-27,"Significant"
47,2025-08-27 09:51:37,2025-08-27 05:51:37,2025-08-27,"Significant"
42,2025-08-27 09:56:37,2025-08-27 05:56:37,2025-08-27,"Significant"
37,2025-08-27 10:01:37,2025-08-27 06:01:37,2025-08-27,"Significant"
39,2025-08-27 10:06:37,2025-08-27 06:06:37,2025-08-27,"Significant"
33,2025-08-27 10:11:37,2025-08-27 06:11:37,2025-08-27,"Significant"
43,2025-08-27 10:16:37,2025-08-27 06:16:37,2025-08-27,"Significant"
52,2025-08-27 10:21:37,2025-08-27 06:21:37,2025-08-27,"Significant"
48,2025-08-27 10:26:37,2025-08-27 06:26:37,2025-08-27,"Significant"
47,2025-08-27 10:31:37,2025-08-27 06:31:37,2025-08-27,"Significant"
47,2025-08-27 10:36:37,2025-08-27 06:36:37,2025-08-27,"Significant"
46,2025-08-27 10:41:37,2025-08-27 06:41:37,2025-08-27,"Significant"
44,2025-08-27 10:46:37,2025-08-27 06:46:37,2025-08-27,"Significant"
48,2025-08-27 10:51:37,2025-08-27 06:51:37,2025-08-27,"Significant"
50,2025-08-27 10:56:37,2025-08-27 06:56:37,2025-08-27,"Significant"
45,2025-08-27 11:01:37,2025-08-27 07:01:37,2025-08-27,"Significant"
41,2025-08-27 11:06:37,2025-08-27 07:06:37,2025-08-27,"Significant"
39,2025-08-27 11:11:37,2025-08-27 07:11:37,2025-08-27,"Significant"
66,2025-08-27 11:16:37,2025-08-27 07:16:37,2025-08-27,"Significant"
49,2025-08-27 11:21:37,2025-08-27 07:21:37,2025-08-27,"Significant"
46,2025-08-27 11:26:37,2025-08-27 07:26:37,2025-08-27,"Significant"
46,2025-08-27 11:31:37,2025-08-27 07:31:37,2025-08-27,"Significant"
35,2025-08-27 11:36:37,2025-08-27 07:36:37,2025-08-27,"Significant"
38,2025-08-27 11:41:37,2025-08-27 07:41:37,2025-08-27,"Significant"
39,2025-08-27 11:46:37,2025-08-27 07:46:37,2025-08-27,"Significant"
29,2025-08-27 11:51:37,2025-08-27 07:51:37,2025-08-27,"Significant"
37,2025-08-27 11:56:37,2025-08-27 07:56:37,2025-08-27,"Significant"
48,2025-08-27 12:01:37,2025-08-27 08:01:37,2025-08-27,"Significant"
60,2025-08-27 12:06:37,2025-08-27 08:06:37,2025-08-27,"Significant"
55,2025-08-27 12:11:37,2025-08-27 08:11:37,2025-08-27,"Significant"
43,2025-08-27 12:16:37,2025-08-27 08:16:37,2025-08-27,"Significant"
42,2025-08-27 12:21:37,2025-08-27 08:21:37,2025-08-27,"Significant"
41,2025-08-27 12:26:37,2025-08-27 08:26:37,2025-08-27,"Significant"
40,2025-08-27 12:31:37,2025-08-27 08:31:37,2025-08-27,"Significant"
40,2025-08-27 12:36:37,2025-08-27 08:36:37,2025-08-27,"Significant"
43,2025-08-27 12:41:37,2025-08-27 08:41:37,2025-08-27,"Significant"
46,2025-08-27 12:46:37,2025-08-27 08:46:37,2025-08-27,"Significant"
41,2025-08-27 12:51:37,2025-08-27 08:51:37,2025-08-27,"Significant"
36,2025-08-27 12:56:37,2025-08-27 08:56:37,2025-08-27,"Significant"
34,2025-08-27 13:01:37,2025-08-27 09:01:37,2025-08-27,"Significant"
34,2025-08-27 13:06:37,2025-08-27 09:06:37,2025-08-27,"Significant"
49,2025-08-27 13:11:37,2025-08-27 09:11:37,2025-08-27,"Significant"
42,2025-08-27 13:16:37,2025-08-27 09:16:37,2025-08-27,"Significant"
39,2025-08-27 13:21:37,2025-08-27 09:21:37,2025-08-27,"Significant"
41,2025-08-27 13:26:37,2025-08-27 09:26:37,2025-08-27,"Significant"
38,2025-08-27 13:31:37,2025-08-27 09:31:37,2025-08-27,"Significant"
44,2025-08-27 13:36:37,2025-08-27 09:36:37,2025-08-27,"Significant"
40,2025-08-27 13:41:37,2025-08-27 09:41:37,2025-08-27,"Significant"
31,2025-08-27 13:46:37,2025-08-27 09:46:37,2025-08-27,"Significant"
53,2025-08-27 13:51:37,2025-08-27 09:51:37,2025-08-27,"Significant"
52,2025-08-27 13:56:37,2025-08-27 09:56:37,2025-08-27,"Significant"
40,2025-08-27 14:01:37,2025-08-27 10:01:37,2025-08-27,"Significant"
39,2025-08-27 14:06:37,2025-08-27 10:06:37,2025-08-27,"Significant"
32,2025-08-27 14:11:37,2025-08-27 10:11:37,2025-08-27,"Significant"
36,2025-08-27 14:16:37,2025-08-27 10:16:37,2025-08-27,"Significant"
40,2025-08-27 14:21:37,2025-08-27 10:21:37,2025-08-27,"Significant"
54,2025-08-27 14:26:37,2025-08-27 10:26:37,2025-08-27,"Significant"
46,2025-08-28 04:21:36,2025-08-28 00:21:36,2025-08-28,"Significant"
38,2025-08-28 04:26:36,2025-08-28 00:26:36,2025-08-28,"Significant"
61,2025-08-28 04:31:36,2025-08-28 00:31:36,2025-08-28,"Significant"
60,2025-08-28 04:36:36,2025-08-28 00:36:36,2025-08-28,"Significant"
54,2025-08-28 04:41:36,2025-08-28 00:41:36,2025-08-28,"Significant"
33,2025-08-28 04:46:36,2025-08-28 00:46:36,2025-08-28,"Significant"
